"time","mkid","listpv","listuv","listuiduv","list_ipv","list_ipv_uv","list_ipv_uid_uv","alipay_uv","alipay_count","alipay_fee","gmv_uv","gmv_count","gmv_fee","pt"
"20111106","441","11958","3274","2259","3813","1135","858","67","96","6884.99","90","129","9584.82","20111106000000"
"20111106","541","1","1","1","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","542","61","32","17","806414","227355","132931","4124","4555","1475993.6200000008","5701","7522","3797443.5199999833","20111106000000"
"20111106","543","504212","93854","52344","145507","40906","25020","223","239","80789.58000000003","437","576","574330.9900000002","20111106000000"
"20111106","544","2491","1034","685","630","246","171","10","10","971.87","11","12","1409.0","20111106000000"
"20111106","545","1","1","1","1663385","385161","239406","10693","11555","1429429.2000000041","14609","19106","3446507.3099999735","20111106000000"
"20111106","546","1893922","336357","179730","1032400","223988","128074","6784","8043","1007837.3199999997","9266","13036","1847446.3700000036","20111106000000"
"20111106","547","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","548","660683","160328","104174","208952","64022","44438","2366","2995","181071.86999999994","2939","4260","278979.92999999836","20111106000000"
"20111106","549","385","263","230","146","85","74","1","1","149.6","1","1","176.0","20111106000000"
"20111106","550","3","3","3","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","551","964774","151720","89547","250670","69833","45722","1776","2049","96954.69000000005","2483","3427","199534.4299999983","20111106000000"
"20111106","552","704348","100202","55669","209469","57570","33453","973","1034","192533.77000000016","1504","2126","702702.7900000004","20111106000000"
"20111106","553","8809","2884","1731","3900","1459","946","43","45","5141.99","55","71","9355.7","20111106000000"
"20111106","555","24","10","5","392011","107864","68211","3732","3889","770724.8800000004","4763","5860","1527860.000000001","20111106000000"
"20111106","556","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","557","514257","90065","58098","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","567","1","1","1","571091","141388","84158","6839","7548","959633.789999997","9437","12857","1976087.9299999978","20111106000000"
"20111106","568","330333","59642","33906","139175","30626","18221","1004","1164","81938.83","1307","1857","128733.50999999997","20111106000000"
"20111106","569","1401225","181144","98835","569748","114040","67218","4743","5734","673755.9000000015","6097","8607","1266816.3800000052","20111106000000"
"20111106","571","575317","103425","65394","289717","64174","42593","2301","3022","349068.49000000034","2902","4338","661031.1100000015","20111106000000"
"20111106","574","1640","672","478","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","575","11253","4310","3266","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","576","405659","79503","46998","118296","32041","20018","785","970","65223.48000000008","978","1325","117034.0500000001","20111106000000"
"20111106","577","573701","93412","54519","176411","45909","28915","978","1325","75451.24000000008","1189","1800","135470.04999999993","20111106000000"
"20111106","578","707309","212241","154326","240633","96524","81559","53906","76739","2646970.9299999764","59954","92217","5151977.399999945","20111106000000"
"20111106","581","192143","49609","28432","70783","22484","13476","664","756","47568.23000000003","902","1186","130836.48","20111106000000"
"20111106","582","79798","34314","22098","15618","7601","5625","106","115","21602.63","131","208","33765.73","20111106000000"
"20111106","808","61866","20504","12534","12123","5699","3903","4","6","85.05000000000001","7","10","805.06","20111106000000"
"20111106","817","1010874","133841","72696","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","835","140070","42322","25182","53313","15877","10020","251","285","40230.610000000015","327","414","65435.450000000004","20111106000000"
"20111106","843","987300","229466","143944","250651","84629","60086","4018","4456","277211.3999999987","5265","6879","469744.45000000065","20111106000000"
"20111106","861","2332664","293506","165423","736198","158373","96728","2233","2765","504883.37999999936","2965","4203","1052423.710000003","20111106000000"
"20111106","869","4266585","512709","291551","1484615","293981","188292","14525","18661","1482406.7300000042","18322","27143","2255686.559999966","20111106000000"
"20111106","872","3281601","715831","395386","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","873","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","874","18862586","1940342","1083733","7453897","1316442","794062","34746","42139","4443862.7499998845","47632","68728","9103194.760000218","20111106000000"
"20111106","885","772999","205794","136054","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","893","5950943","674289","377760","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","894","3675131","386018","219728","991852","224770","143007","6049","6506","605839.4000000029","8314","10872","1336570.0099999935","20111106000000"
"20111106","895","3034380","508982","279945","1381213","308204","187624","14181","16656","2115616.000000021","18616","26212","4191454.849999977","20111106000000"
"20111106","896","1779529","250934","136120","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","897","601176","87261","47606","223012","51479","31419","2265","2340","281914.3000000004","3008","3851","639782.390000001","20111106000000"
"20111106","898","1930483","293508","175774","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111106","899","1297299","207786","123907","476568","116874","76397","4449","5693","258061.6999999988","5782","8624","532406.2699999969","20111106000000"
"20111106","925","57687","16085","9231","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111106000000"
"20111107","0","1204202","823097","536680","1672529","475215","314002","18448","21627","2728706.0999999666","23053","31501","4956732.979999912","20111107000000"
"20111107","441","14334","3660","2590","4733","1393","1080","73","94","6619.06","94","134","9586.179999999997","20111107000000"
"20111107","541","3","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","542","57","28","14","778185","222915","132826","4157","4637","1581115.6200000036","5689","7563","4091139.489999986","20111107000000"
"20111107","543","517461","96071","52949","149973","42413","25537","218","240","56760.569999999985","421","574","567886.9400000001","20111107000000"
"20111107","544","2414","1003","678","540","253","184","9","9","1047.75","12","12","1632.8","20111107000000"
"20111107","545","5","3","2","1860986","437935","276907","10909","11848","1563090.530000011","14973","19545","3966247.1299999766","20111107000000"
"20111107","546","1736925","316360","172733","1039308","222784","128137","6592","7520","945379.8199999993","8857","12253","1757580.6800000016","20111107000000"
"20111107","548","738271","177682","115818","235867","73001","49627","2591","3359","212061.3399999997","3314","4908","332021.13999999856","20111107000000"
"20111107","549","458","317","269","166","75","62","1","1","9.9","1","1","8.1","20111107000000"
"20111107","550","5","4","4","2","2","2","0","NULL","NULL","1","1","3.5","20111107000000"
"20111107","551","928797","146742","86623","241721","67366","43890","1692","1932","101056.86","2397","3198","200329.93999999878","20111107000000"
"20111107","552","915400","148345","89603","272518","79869","49142","1122","1192","250233.59000000005","1726","2401","668526.8300000003","20111107000000"
"20111107","553","8274","2696","1697","3703","1374","908","32","37","3562.65","47","64","6171.09","20111107000000"
"20111107","554","1","1","1","206663","70429","50416","3639","4045","281112.7299999993","4488","5617","447264.769999998","20111107000000"
"20111107","555","12","8","3","409076","114028","72706","3859","4006","778475.2799999998","4899","6109","1668525.0700000003","20111107000000"
"20111107","557","551776","112727","73127","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","565","10","4","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","568","285940","54740","32159","119802","27480","17095","965","1105","87769.29999999994","1235","1737","128485.76000000001","20111107000000"
"20111107","569","1497592","195691","107220","599146","123910","72625","5173","6260","761087.1700000033","6639","9487","1439520.9600000049","20111107000000"
"20111107","571","652215","114133","71690","329091","71911","47452","2462","3173","386217.8899999996","3142","4685","731477.9300000016","20111107000000"
"20111107","574","1942","910","698","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","575","9100","3218","2489","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","576","435594","85404","50732","124576","33673","21140","794","955","55912.35000000001","1010","1373","153505.50999999972","20111107000000"
"20111107","577","569944","94281","56857","181675","47165","30345","1052","1327","81282.43000000001","1283","1815","166110.37999999945","20111107000000"
"20111107","578","647261","192008","140649","228045","89463","76210","51036","70404","2598639.280000035","56607","84835","5156094.829999911","20111107000000"
"20111107","581","184570","46194","26988","67226","21106","12879","696","783","53448.82000000009","920","1174","135794.23999999993","20111107000000"
"20111107","582","71330","27803","19987","14387","6707","5142","127","145","40541.44","156","188","50485.73000000001","20111107000000"
"20111107","8)9","2","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","808","64310","21398","13130","11916","5656","3896","3","3","3500.0200000000004","5","5","379.02","20111107000000"
"20111107","817","1119204","142014","76534","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","835","156307","50520","31582","55703","17536","11466","271","296","41255.46000000001","370","452","136992.65","20111107000000"
"20111107","843","1021699","235816","151939","255505","88231","63345","3916","4349","283686.2799999993","5161","6761","472690.1700000011","20111107000000"
"20111107","861","2463596","303281","171498","770854","166056","101721","2391","2944","529680.7599999999","3213","4594","1077743.4200000027","20111107000000"
"20111107","869","5185258","614127","352234","1833006","354463","230294","16717","21708","1674768.4400000102","21035","31233","2530065.779999942","20111107000000"
"20111107","872","3261070","726975","412621","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","874","20602928","2121372","1202739","8071876","1451692","884054","33805","41088","4594883.279999897","46406","66662","9426125.150000202","20111107000000"
"20111107","875","2","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","885","783253","194347","130891","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","893","6710032","772608","446785","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
"20111107","894","3690640","404461","239225","1011283","234521","152270","5905","6332","613257.4800000029","7967","10286","1359824.4299999953","20111107000000"
"20111107","895","3020372","491360","284860","1379917","309374","190424","12811","15130","1941751.8500000145","17071","23997","3904508.3599999947","20111107000000"
"20111107","896","1748585","248088","136581","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111107000000"
